TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
369,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
370,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
370,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
371,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
371,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
372,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
372,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
373,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
373,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
374,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
374,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
375,2024-06-20,2024,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
375,2024-06-20,2024,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
376,2024-06-20,2024,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
376,2024-06-20,2024,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
377,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
377,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
378,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
378,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
379,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
379,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
380,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
380,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
381,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
381,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
382,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
382,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,1240.0
383,2024-06-20,2024,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
383,2024-06-20,2024,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
384,2024-06-20,2024,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
384,2024-06-20,2024,2,6,25,20,California,Fresno,93750,Male,Middle Aged,4,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
385,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
385,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
386,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
386,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
387,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
387,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
388,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
388,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
389,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
389,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
390,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
390,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
391,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
391,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
392,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
392,2024-06-20,2024,2,6,25,20,California,San Francisco,94142,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
393,2024-06-20,2024,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
393,2024-06-20,2024,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
394,2024-06-20,2024,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
394,2024-06-20,2024,2,6,25,20,NY,New York,10001,Male,Middle Aged,5,Property Manager,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
395,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
395,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
396,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
396,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,1,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
397,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
397,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
398,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
398,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Young,0,Broker Associate,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
399,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
399,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
400,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,3418,4,4,2,2,473,44,Poor,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
400,2024-06-20,2024,2,6,25,20,NY,New York,10001,Female,Adult,10,Senior Agent,2500,3,2,1,2,300,10,Excellent,Sale,4,500,450000.0,450000.0,0.05,22500.0,371,402.0
401,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
401,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
402,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
402,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
403,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
403,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
404,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
404,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
405,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
405,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
406,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
406,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
407,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
407,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
408,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
408,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
409,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
409,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
410,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
410,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
411,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
411,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
412,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
412,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
413,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
413,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
414,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
414,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,1544.0
415,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
415,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
416,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
416,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
417,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
417,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
418,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
418,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
419,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
419,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
420,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
420,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
421,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
421,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
422,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
422,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
423,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
423,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
424,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
424,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
425,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
425,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
426,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
426,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
427,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
427,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
428,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
428,2024-09-20,2024,3,9,38,20,IL,Chicago,60601,Female,Adult,7,Listing Agent,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,2.6,9710.0,381,407.0
429,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
429,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
430,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
430,2024-09-20,2024,3,9,38,20,Alabama,Gadsden,35905,Female,Senior,5,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
431,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
431,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
432,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
432,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Middle Aged,5,Listing Coordinator,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
433,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
433,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
434,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
434,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Young,0,Broker Associate,1800,2,1,1,1,200,13,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
435,2024-09-20,2024,3,9,38,20,Oklahoma,Oklahoma City,73179,Female,Adult,7,Listing Agent,797,1,1,1,1,52,53,Average,Sale,3,10165,595328.0,380000.0,0.04,15200.0,381,1544.0
